time,cpu-clock,context-switches,cpu-migrations,page-faults,user,nice,system,idle,iowait,irq,softirq,steal
1522218234.7,16106.7,98,3,174,2123964,455,97819,119326003,31252,0,421,168631
1522218235.8,16054.5,96,0,33,2124394,455,97824,119327284,31252,0,421,168638
1522218236.8,16023.0,126,2,10,2124817,455,97829,119328548,31252,0,421,168641
1522218237.9,16062.0,108,2,44,2125242,455,97834,119329814,31252,0,421,168644
1522218238.9,16045.4,94,3,203,2125662,455,97837,119331067,31252,0,421,168649
1522218240.0,16050.6,90,3,209,2126083,455,97841,119332321,31252,0,421,168651
1522218241.0,16033.3,125,3,219,2126499,455,97844,119333563,31252,0,421,168653
1522218242.0,16064.2,91,3,203,2126914,455,97847,119334806,31252,0,421,168654
1522218243.1,16033.2,104,1,57,2127331,455,97850,119336053,31252,0,421,168656
1522218244.1,16032.7,95,3,203,2127751,455,97853,119337306,31252,0,421,168658
1522218245.2,16033.0,119,3,234,2128167,455,97856,119338550,31252,0,421,168662
1522218246.2,16026.0,89,1,10,2128578,455,97859,119339783,31252,0,421,168663
1522218247.2,16016.6,83,1,10,2128992,455,97861,119341021,31252,0,421,168664
1522218248.3,16040.1,133,1,83,2129408,455,97864,119342264,31252,0,421,168665
1522218249.3,16026.4,89,1,10,2129824,455,97868,119343507,31252,0,421,168668
1522218250.4,16020.3,76,2,41,2130240,455,97871,119344747,31252,0,421,168671
1522218251.4,16084.2,91,3,203,2130655,455,97875,119345991,31252,0,421,168672
1522218252.4,16033.2,121,1,29,2131071,455,97876,119347229,31252,0,421,168673
1522218253.5,16101.9,104,1,248,2131486,455,97879,119348471,31252,0,421,168674
1522218254.5,16029.4,88,2,10,2131901,455,97882,119349712,31252,0,421,168675
1522218255.6,16116.7,87,3,242,2132321,455,97886,119350965,31252,0,421,168677
1522218256.6,16038.9,126,4,203,2132739,455,97889,119352213,31252,0,421,168679
1522218257.7,16207.6,140,3,200,2133159,455,97894,119353467,31252,0,421,168682
1522218258.7,16076.0,108,3,202,2133580,455,97897,119354722,31252,0,421,168685
1522218259.8,16020.9,81,2,10,2133998,455,97900,119355970,31252,0,421,168687
1522218260.8,16052.8,106,2,253,2134415,455,97903,119357214,31252,0,421,168689
1522218261.9,16063.6,95,1,203,2134835,455,97907,119358470,31252,0,421,168692
1522218262.9,16031.6,76,2,201,2135251,455,97911,119359714,31252,0,421,168693
1522218264.0,16031.3,94,2,192,2135676,455,97916,119360983,31252,0,421,168697
1522218265.0,16009.7,106,2,10,2136094,455,97919,119362228,31252,0,421,168699
1522218266.0,16023.3,75,1,40,2136509,455,97922,119363470,31252,0,421,168701
1522218267.1,16026.6,73,2,10,2136927,455,97925,119364718,31252,0,421,168703
1522218268.1,16021.2,79,2,44,2137341,455,97927,119365957,31252,0,421,168706
1522218269.2,16008.5,115,2,10,2137760,455,97931,119367207,31252,0,421,168707
1522218270.2,16036.4,80,2,203,2138184,455,97936,119368474,31252,0,421,168709
1522218271.3,16034.1,75,2,218,2138600,455,97938,119369716,31252,0,421,168712
1522218272.3,16040.6,115,1,203,2139019,455,97942,119370969,31252,0,421,168715
1522218273.4,16023.6,80,2,59,2139436,455,97945,119372215,31252,0,421,168716
1522218274.4,16051.0,89,0,52,2139870,455,97951,119373506,31252,0,422,168722
1522218275.5,16033.0,85,4,27,2140285,455,97954,119374748,31252,0,422,168724
1522218276.5,16028.9,103,2,10,2140703,455,97957,119375997,31252,0,422,168727
1522218277.6,16036.2,78,3,203,2141116,455,97958,119377234,31252,0,422,168728
1522218278.6,16025.1,96,0,52,2141536,455,97962,119378489,31252,0,422,168729
1522218279.6,16012.7,73,1,10,2141952,455,97965,119379732,31252,0,422,168732
1522218280.7,16031.2,123,1,230,2142365,455,97968,119380965,31252,0,422,168733
1522218281.7,16061.6,76,3,10,2142782,455,97971,119382212,31252,0,422,168734
1522218282.8,16069.9,85,2,10,2143205,455,97975,119383472,31252,0,422,168738
1522218283.8,16038.4,91,2,61,2143622,455,97978,119384718,31252,0,422,168739
1522218284.9,16101.1,118,3,203,2144038,455,97981,119385963,31252,0,422,168742
1522218285.9,16011.3,69,0,37,2144456,455,97985,119387212,31252,0,422,168744
1522218287.0,16106.5,110,4,11,2144882,455,97990,119388483,31252,0,422,168747
1522218288.0,16052.2,86,1,26,2145300,455,97994,119389733,31252,0,422,168752
1522218289.1,16029.3,107,2,210,2145716,455,97997,119390975,31252,0,422,168753
1522218290.1,16010.5,71,2,10,2146131,455,98000,119392216,31253,0,422,168753
1522218291.1,16017.8,77,0,75,2146548,455,98003,119393463,31253,0,422,168754
1522218292.2,16071.3,89,1,10,2146966,455,98006,119394708,31253,0,422,168758
1522218293.2,16027.9,93,2,251,2147379,455,98009,119395946,31253,0,422,168759
1522218294.3,16057.1,79,1,174,2147801,455,98013,119397206,31253,0,422,168762
1522218295.3,16032.1,76,1,10,2148223,455,98018,119398466,31253,0,422,168766
1522218296.4,16040.9,115,1,234,2148649,455,98023,119399737,31253,0,422,168770
1522218297.4,16014.9,89,2,10,2149063,455,98026,119400977,31253,0,422,168775
1522218298.5,15992.1,77,2,33,2149483,455,98030,119402236,31253,0,422,168780
1522218299.5,16031.3,78,3,203,2149899,455,98033,119403478,31253,0,422,168782
1522218300.6,16025.2,121,1,19,2150317,455,98036,119404726,31253,0,422,168784
1522218301.6,16248.1,93,3,228,2150745,455,98043,119406005,31253,0,422,168788
1522218302.7,16056.7,81,2,10,2151165,455,98047,119407263,31253,0,422,168794
1522218303.8,16039.1,86,3,248,2151588,455,98051,119408530,31253,0,422,168799
1522218304.8,16012.4,110,0,10,2152005,455,98054,119409776,31253,0,422,168802
1522218305.8,16021.5,75,2,77,2152418,455,98057,119411016,31253,0,422,168804
1522218306.9,16031.3,72,1,236,2152835,455,98059,119412260,31253,0,422,168805
1522218307.9,16026.2,89,3,10,2153249,455,98062,119413498,31253,0,422,168806
1522218308.9,16028.9,2726,234,42504,2153594,455,98084,119414784,31253,0,422,168808
1522218310.0,16016.4,2069,408,78062,2153608,455,98176,119416319,31253,0,422,168808
1522218311.0,16020.2,11743,45,38600,2153753,455,98263,119417753,31253,0,422,168811
1522218312.1,16035.4,23152,3,164958,2154186,455,98323,119418931,31253,0,422,168814
1522218313.1,16032.7,49062,3,218840,2154517,455,98410,119420083,31311,0,422,168820
1522218314.1,16033.9,4752,2,19116,2154731,455,98429,119421507,31311,0,422,168822
1522218315.2,16015.6,1824,1,8344,2154934,455,98442,119422937,31311,0,422,168823
1522218316.2,16032.7,1838,4,996,2155142,455,98473,119424343,31311,0,422,168823
1522218317.2,16018.1,1660,2,111,2155349,455,98489,119425767,31311,0,422,168824
1522218318.3,16032.4,2242,2,162,2155558,455,98509,119427173,31334,0,422,168825
1522218319.3,16040.8,2143,6,1058,2155767,455,98532,119428499,31434,0,422,168827
1522218320.3,16035.8,1566,6,6186,2155979,455,98584,119429780,31536,0,422,168828
1522218321.4,16029.1,1669,2,229,2156186,455,98598,119431134,31603,0,422,168829
1522218322.4,16031.2,3452,569,107664,2156316,455,98636,119432588,31625,0,422,168831
1522218323.4,16030.3,669,95,14690,2156512,455,98641,119434028,31625,0,422,168831
1522218324.4,16009.8,104,1,10,2156718,455,98643,119435460,31625,0,422,168831
1522218325.5,16031.0,72,1,215,2156924,455,98645,119436893,31625,0,422,168832
1522218326.5,16029.3,77,3,203,2157130,455,98646,119438328,31625,0,422,168832
1522218327.5,16025.8,77,1,27,2157337,455,98649,119439772,31625,0,422,168833
1522218328.6,16032.1,111,3,202,2157547,455,98652,119441231,31625,0,422,168834
1522218329.6,16032.4,78,1,203,2157755,455,98655,119442678,31625,0,422,168835
1522218330.7,16039.2,78,3,217,2157962,455,98657,119444120,31625,0,422,168837
1522218331.7,16032.2,76,1,203,2158168,455,98659,119445559,31625,0,422,168838
1522218332.7,16032.8,106,2,220,2158376,455,98662,119447006,31625,0,422,168839
1522218333.8,16039.1,84,2,221,2158584,455,98664,119448451,31625,0,423,168840
1522218334.8,16024.7,69,0,77,2158794,455,98667,119449909,31625,0,423,168842
1522218335.8,16037.9,76,3,217,2159002,455,98670,119451354,31625,0,423,168842
1522218336.9,16033.4,112,2,203,2159209,455,98672,119452794,31625,0,423,168842
1522218337.9,16044.1,78,2,219,2159415,455,98674,119454234,31625,0,423,168843
1522218338.9,16036.1,87,3,204,2159621,455,98675,119455669,31625,0,423,168843
1522218340.0,16030.6,79,4,203,2159828,455,98677,119457107,31625,0,423,168844
1522218341.0,16033.9,107,3,219,2160036,455,98680,119458553,31625,0,423,168845
1522218342.0,16031.1,74,1,203,2160243,455,98682,119459996,31625,0,423,168846
1522218343.0,16023.1,96,2,44,2160449,455,98683,119461428,31625,0,423,168847
1522218344.1,16021.9,76,0,129,2160656,455,98686,119462872,31625,0,423,168847
1522218345.1,16030.3,108,1,203,2160863,455,98688,119464312,31625,0,423,168847
1522218346.1,16032.3,421,4,211,2161070,455,98691,119465742,31634,0,423,168848
1522218347.2,16078.1,1278,4,203,2161278,455,98700,119467084,31731,0,423,168850
1522218348.2,16017.8,929,4,26,2161485,455,98707,119468455,31797,0,423,168851
1522218349.2,16015.4,80,1,10,2161691,455,98709,119469890,31797,0,423,168851
1522218350.3,16030.0,78,3,223,2161897,455,98711,119471328,31797,0,423,168852
1522218351.3,16018.7,71,2,10,2162104,455,98713,119472769,31797,0,423,168853
1522218352.3,16030.5,110,1,203,2162311,455,98715,119474209,31798,0,423,168854
1522218353.4,16030.1,87,4,235,2162518,455,98718,119475654,31798,0,423,168855
1522218354.4,16031.5,83,3,191,2162725,455,98720,119477092,31798,0,423,168856
1522218355.4,16030.6,70,1,222,2162931,455,98721,119478527,31798,0,423,168857
1522218356.5,16029.7,110,1,203,2163137,455,98723,119479959,31798,0,423,168857
1522218357.5,16028.6,133,4,482,2163342,455,98725,119481393,31798,0,423,168858
1522218358.5,16029.3,82,1,217,2163548,455,98727,119482829,31798,0,423,168858
1522218359.5,16028.5,82,2,202,2163754,455,98729,119484261,31798,0,423,168858
1522218360.6,16029.2,104,1,218,2163960,455,98731,119485694,31798,0,423,168859
1522218361.6,16026.1,79,3,174,2164168,455,98733,119487141,31798,0,423,168860
1522218362.6,16032.4,78,3,10,2164378,455,98737,119488606,31798,0,423,168865
1522218363.7,16031.2,91,2,229,2164584,455,98740,119490047,31798,0,423,168866
1522218364.7,16029.9,106,2,203,2164794,455,98743,119491506,31798,0,423,168867
1522218365.8,16054.3,79,3,218,2165002,455,98746,119492949,31798,0,423,168870
1522218366.8,16032.3,76,2,203,2165210,455,98748,119494395,31798,0,423,168870
1522218367.8,16031.7,79,3,218,2165416,455,98749,119495832,31798,0,423,168872
1522218368.9,16019.9,112,2,10,2165623,455,98752,119497275,31798,0,423,168872
1522218369.9,16031.1,74,2,202,2165830,455,98754,119498713,31798,0,423,168872
1522218370.9,16034.3,72,1,215,2166036,455,98755,119500149,31798,0,423,168873
1522218371.9,16030.5,78,2,203,2166243,455,98757,119501585,31798,0,423,168873
1522218373.0,16019.5,108,0,44,2166449,455,98759,119503019,31798,0,423,168874
1522218374.0,16031.6,89,3,221,2166656,455,98762,119504465,31798,0,423,168875
1522218375.0,16032.2,78,3,210,2166865,455,98765,119505917,31798,0,423,168876
1522218376.1,16031.9,74,1,210,2167071,455,98767,119507353,31798,0,423,168878
1522218377.1,16018.1,107,1,10,2167279,455,98769,119508802,31798,0,423,168878
1522218378.2,16036.2,99,3,222,2167488,455,98772,119510254,31798,0,423,168879
1522218379.2,16042.0,77,2,203,2167698,455,98775,119511709,31798,0,423,168881
1522218380.2,16034.0,110,1,210,2167905,455,98777,119513151,31798,0,423,168882
1522218381.3,16058.9,88,0,17,2168114,455,98780,119514603,31798,0,423,168885
1522218382.3,16071.9,77,3,202,2168324,455,98783,119516061,31798,0,423,168885
1522218383.4,16035.7,86,3,231,2168533,455,98786,119517512,31798,0,423,168888
1522218384.4,16077.2,109,2,203,2168741,455,98788,119518959,31798,0,423,168892
1522218385.4,16034.6,79,1,219,2168949,455,98790,119520405,31798,0,423,168893
1522218386.5,16033.4,72,1,203,2169156,455,98792,119521847,31798,0,423,168893
1522218387.5,16033.7,72,2,210,2169364,455,98795,119523293,31798,0,423,168895
1522218388.5,16025.2,114,0,17,2169570,455,98797,119524727,31798,0,423,168896
1522218389.5,16036.0,76,2,203,2169777,455,98798,119526165,31798,0,423,168897
1522218390.6,16032.8,74,2,219,2169984,455,98801,119527610,31798,0,423,168897
1522218391.6,16055.1,77,2,10,2170195,455,98805,119529070,31798,0,423,168900
1522218392.7,16034.3,112,3,180,2170403,455,98808,119530522,31798,0,423,168902
1522218393.7,16033.7,83,3,227,2170610,455,98810,119531963,31798,0,423,168904
1522218394.7,16022.8,69,1,10,2170817,455,98812,119533402,31798,0,423,168905
1522218395.8,16016.0,70,2,29,2171025,455,98814,119534846,31798,0,423,168905
1522218396.8,16025.2,108,0,171,2171232,455,98816,119536283,31798,0,423,168907
1522218397.8,16017.8,84,2,24,2171438,455,98819,119537718,31798,0,423,168909
1522218398.9,16030.9,80,3,203,2171645,455,98821,119539161,31798,0,423,168910
1522218399.9,16033.8,77,4,19,2171853,455,98824,119540607,31798,0,423,168911
1522218400.9,16044.5,106,1,212,2172060,455,98826,119542048,31798,0,423,168912
1522218402.0,16039.6,75,2,203,2172268,455,98829,119543495,31798,0,423,168913
1522218403.0,16031.7,80,3,219,2172475,455,98832,119544937,31798,0,423,168913
1522218404.0,16030.2,75,3,177,2172682,455,98834,119546376,31798,0,423,168914
1522218405.1,16033.7,112,3,211,2172889,455,98836,119547818,31798,0,423,168914
1522218406.1,16088.9,78,4,18,2173098,455,98840,119549269,31798,0,423,168916
1522218407.1,16035.7,85,4,204,2173305,455,98841,119550708,31798,0,423,168918
1522218408.2,16035.4,99,3,218,2173512,455,98843,119552152,31798,0,423,168919
1522218409.2,16039.7,88,3,203,2173719,455,98845,119553591,31798,0,424,168919
1522218410.2,16030.4,79,0,17,2173927,455,98848,119555041,31798,0,424,168921
1522218411.3,16033.0,75,3,210,2174135,455,98850,119556484,31798,0,424,168922
1522218412.3,16035.1,111,3,211,2174346,455,98854,119557946,31798,0,424,168924
1522218413.3,16030.9,87,1,229,2174552,455,98856,119559386,31798,0,424,168925
1522218414.4,16018.6,70,2,10,2174758,455,98858,119560820,31798,0,424,168926
1522218415.4,16021.7,79,1,22,2174964,455,98860,119562253,31798,0,424,168927
1522218416.4,16017.0,101,0,22,2175170,455,98861,119563687,31798,0,424,168927
1522218417.5,16016.9,85,2,35,2175376,455,98864,119565126,31798,0,424,168928
1522218418.5,16029.5,84,1,214,2175582,455,98866,119566562,31798,0,424,168929
1522218419.5,16031.1,88,3,203,2175788,455,98868,119567998,31798,0,424,168930
1522218420.5,16019.7,109,1,28,2175994,455,98870,119569432,31798,0,424,168930
1522218421.6,16032.2,74,1,203,2176201,455,98872,119570875,31798,0,424,168931
1522218422.6,16038.7,74,2,211,2176408,455,98874,119572315,31798,0,424,168932
1522218423.6,16030.0,90,4,201,2176615,455,98876,119573754,31798,0,424,168933
1522218424.7,16037.7,114,1,203,2176822,455,98878,119575194,31798,0,424,168933
1522218425.7,16033.9,74,1,217,2177029,455,98880,119576633,31798,0,424,168933
1522218426.7,16027.3,74,1,130,2177237,455,98883,119578083,31798,0,424,168934
1522218427.8,16017.6,73,2,26,2177443,455,98885,119579523,31798,0,424,168934
1522218428.8,16017.0,142,1,10,2177650,455,98888,119580964,31798,0,424,168935
1522218429.8,16029.7,78,3,211,2177857,455,98890,119582401,31798,0,424,168936
1522218430.9,16023.3,80,0,139,2178063,455,98892,119583838,31798,0,424,168936
1522218431.9,16032.0,77,1,203,2178271,455,98894,119585283,31798,0,424,168938
1522218432.9,16028.7,108,1,219,2178477,455,98895,119586715,31798,0,424,168938
1522218433.9,16029.0,84,3,221,2178683,455,98897,119588152,31798,0,424,168938
1522218435.0,16030.1,83,1,211,2178890,455,98899,119589587,31798,0,424,168939
1522218436.0,16027.2,86,2,193,2179096,455,98900,119591023,31798,0,424,168939
1522218437.0,16031.0,106,3,203,2179303,455,98903,119592465,31798,0,424,168941
1522218438.1,16017.2,94,1,22,2179509,455,98904,119593898,31798,0,424,168941
1522218439.1,16050.4,82,3,202,2179716,455,98907,119595342,31798,0,424,168942
1522218440.1,16018.5,69,0,19,2179923,455,98909,119596783,31798,0,424,168943
1522218441.2,16063.9,113,2,212,2180131,455,98911,119598228,31798,0,424,168944
1522218442.2,16034.7,78,3,210,2180340,455,98913,119599678,31798,0,424,168946
1522218443.2,16024.4,82,2,126,2180547,455,98916,119601117,31798,0,424,168947
1522218444.3,16030.7,115,1,203,2180753,455,98917,119602554,31798,0,424,168947
1522218445.3,16007.1,73,2,19,2180960,455,98919,119603992,31798,0,424,168948
1522218446.3,16034.6,75,3,212,2181167,455,98921,119605432,31798,0,424,168949
1522218447.4,16034.7,72,3,210,2181375,455,98923,119606877,31798,0,424,168949
1522218448.4,16029.4,145,2,17,2181582,455,98925,119608320,31798,0,424,168950
1522218449.4,16033.4,83,1,203,2181788,455,98928,119609756,31798,0,424,168951
1522218450.5,16012.5,71,1,25,2181995,455,98930,119611199,31798,0,424,168952
1522218451.5,16033.8,80,1,203,2182203,455,98932,119612640,31798,0,424,168953
1522218452.5,16034.6,106,3,211,2182410,455,98933,119614079,31798,0,424,168954
1522218453.5,16030.6,84,3,229,2182617,455,98935,119615517,31798,0,424,168955
1522218454.6,16030.9,76,3,203,2182823,455,98937,119616952,31798,0,424,168955
1522218455.6,16028.3,77,3,189,2183028,455,98939,119618385,31798,0,424,168956
1522218456.6,16033.1,109,1,203,2183234,455,98940,119619821,31798,0,424,168956
1522218457.7,16018.6,79,2,18,2183441,455,98943,119621261,31798,0,424,168957
1522218458.7,16016.9,74,2,20,2183648,455,98944,119622698,31798,0,424,168958
1522218459.7,16028.6,79,3,180,2183855,455,98947,119624140,31798,0,424,168958
1522218460.7,16029.9,119,6,209,2184061,455,98948,119625576,31798,0,424,168959
1522218461.8,16029.8,74,1,203,2184267,455,98950,119627009,31798,0,424,168960
1522218462.8,16021.8,77,0,19,2184473,455,98952,119628446,31798,0,424,168960
1522218463.8,16033.2,87,3,230,2184680,455,98954,119629885,31798,0,424,168961
1522218464.9,16033.0,106,3,210,2184886,455,98956,119631323,31798,0,424,168962
1522218465.9,16030.7,79,1,210,2185093,455,98958,119632765,31798,0,424,168962
1522218466.9,16035.7,76,3,203,2185300,455,98961,119634207,31798,0,424,168963
1522218468.0,16023.7,89,2,183,2185507,455,98962,119635644,31798,0,424,168963
1522218469.0,16030.7,112,1,212,2185713,455,98964,119637081,31798,0,424,168963
1522218470.0,16033.0,74,3,210,2185920,455,98967,119638522,31798,0,424,168964
1522218471.0,16022.8,77,2,17,2186126,455,98968,119639954,31798,0,424,168965
1522218472.1,16030.2,79,1,210,2186332,455,98970,119641390,31798,0,424,168965
1522218473.1,16031.3,116,2,229,2186539,455,98973,119642829,31798,0,424,168966
1522218474.1,16036.9,86,3,203,2186746,455,98975,119644270,31798,0,424,168966
1522218475.2,16031.0,77,3,211,2186958,455,98979,119645743,31798,0,424,168968
1522218476.2,16026.8,111,4,182,2187165,455,98981,119647182,31798,0,424,168969
1522218477.3,16033.3,78,3,211,2187371,455,98984,119648623,31798,0,424,168970
1522218478.3,16016.8,89,2,35,2187577,455,98986,119650058,31798,0,424,168971
1522218479.3,16017.8,79,0,10,2187783,455,98987,119651491,31798,0,424,168971
1522218480.3,16031.6,106,2,213,2187991,455,98990,119652935,31798,0,424,168971
1522218481.4,16027.9,79,3,189,2188197,455,98992,119654370,31798,0,424,168971
1522218482.4,16058.6,80,3,203,2188396,455,99003,119655817,31798,0,424,168972
1522218483.4,16037.3,331,53,7382,2188569,455,99034,119657262,31798,0,424,168974
1522218484.5,16035.3,3031,578,112288,2188589,455,99120,119658804,31798,0,424,168975
1522218485.5,16020.1,3372,26,26851,2188674,455,99212,119660293,31798,0,424,168982
1522218486.5,16032.0,7630,3,125950,2188950,455,99249,119661629,31798,0,424,168983
1522218487.6,16019.4,19961,0,131169,2189219,455,99297,119662976,31798,0,424,168984
1522218488.6,16027.2,4001,3,47328,2189420,455,99319,119664336,31858,0,424,168986
1522218489.7,16035.6,1173,3,203,2189524,455,99331,119665829,31901,0,424,168987
1522218490.7,16039.9,968,2,203,2189628,455,99340,119667371,31901,0,424,168987
1522218491.7,16001.5,925,2,24,2189733,455,99351,119668911,31901,0,424,168988
1522218492.8,16029.4,942,2,74,2189838,455,99361,119670452,31901,0,424,168989
1522218493.8,16030.1,999,3,28,2189942,455,99371,119671991,31901,0,424,168990
1522218494.9,16069.5,2024,8,117,2190048,455,99391,119673473,31971,0,424,168992
1522218495.9,16043.0,1898,6,359,2190153,455,99407,119674934,32054,0,424,168994
1522218496.9,16051.9,901,3,203,2190259,455,99415,119676478,32054,0,424,168995
1522218498.0,16037.5,965,0,88,2190363,455,99424,119678011,32055,0,424,168996
1522218499.0,16029.7,917,2,111,2190466,455,99434,119679540,32055,0,424,168998
1522218500.0,16028.8,914,2,10,2190571,455,99443,119681076,32055,0,424,168998
1522218501.1,16036.6,926,1,293,2190675,455,99454,119682606,32055,0,424,168999
1522218502.1,16036.2,922,1,212,2190780,455,99463,119684147,32055,0,424,169000
1522218503.1,16026.7,647,2,2720,2190891,455,99505,119685647,32055,0,424,169001
1522218504.2,16039.0,945,2,203,2190995,455,99514,119687197,32055,0,424,169002
1522218505.2,16034.7,933,1,10,2191100,455,99524,119688735,32055,0,424,169004
1522218506.2,16040.9,924,2,203,2191204,455,99533,119690270,32055,0,424,169004
1522218507.3,16029.2,3749,693,128577,2191277,455,99570,119691804,32055,0,425,169005
1522218508.3,16034.2,110,3,203,2191380,455,99572,119693345,32055,0,425,169005
1522218509.3,16023.3,94,2,10,2191484,455,99574,119694890,32055,0,425,169006
1522218510.3,16036.6,79,3,209,2191587,455,99576,119696433,32055,0,425,169007
1522218511.4,16034.1,85,3,203,2191691,455,99578,119697976,32055,0,425,169008
1522218512.4,16020.9,119,2,19,2191794,455,99580,119699515,32055,0,425,169008
1522218513.4,16039.9,99,3,221,2191897,455,99582,119701056,32055,0,425,169009
1522218514.5,16024.8,86,2,68,2192000,455,99584,119702599,32055,0,425,169009
1522218515.5,16032.4,93,2,181,2192104,455,99587,119704147,32055,0,425,169010
1522218516.5,16039.1,116,3,203,2192207,455,99589,119705696,32055,0,425,169011
1522218517.6,16040.6,86,2,211,2192311,455,99591,119707244,32055,0,425,169012
1522218518.6,16035.3,87,4,174,2192415,455,99592,119708787,32055,0,425,169012
1522218519.6,16038.2,73,0,10,2192520,455,99596,119710347,32055,0,425,169014
1522218520.7,16040.4,103,1,203,2192624,455,99598,119711893,32055,0,425,169014
1522218521.7,16060.9,1709,3,10,2192728,455,99608,119713347,32144,0,425,169016
1522218522.8,16038.5,662,5,211,2192832,455,99614,119714813,32222,0,425,169017
1522218523.8,16025.8,83,2,115,2192937,455,99617,119716367,32222,0,425,169018
1522218524.8,16034.3,106,1,211,2193040,455,99619,119717906,32222,0,425,169018
1522218525.8,16016.5,68,1,10,2193143,455,99621,119719443,32222,0,425,169018
1522218526.9,16032.8,84,1,204,2193247,455,99623,119720987,32222,0,425,169020
1522218527.9,16035.8,81,1,211,2193350,455,99625,119722530,32223,0,425,169020
1522218529.0,16151.9,128,2,130,2193455,455,99629,119724086,32223,0,425,169022
1522218530.0,16034.5,78,1,211,2193560,455,99632,119725648,32223,0,425,169023
1522218531.0,16029.4,90,6,202,2193664,455,99634,119727191,32223,0,425,169024
1522218532.1,16034.8,84,4,203,2193768,455,99636,119728732,32223,0,425,169024
1522218533.1,16031.5,122,4,202,2193871,455,99638,119730269,32223,0,425,169025
1522218534.1,16033.2,81,1,203,2193974,455,99640,119731808,32223,0,425,169025
1522218535.1,16018.0,71,2,18,2194077,455,99642,119733349,32223,0,425,169025
1522218536.2,16023.3,80,0,79,2194181,455,99644,119734890,32223,0,425,169026
1522218537.2,16041.8,77,1,210,2194285,455,99647,119736440,32223,0,425,169026
1522218538.2,16032.1,92,3,174,2194389,455,99649,119737982,32223,0,425,169026
1522218539.3,16040.1,85,3,202,2194492,455,99651,119739520,32223,0,425,169027
1522218540.3,16025.8,111,1,181,2194596,455,99653,119741056,32223,0,425,169027
1522218541.3,16026.4,79,3,174,2194699,455,99654,119742591,32223,0,425,169027
1522218542.4,16031.9,73,1,210,2194803,455,99656,119744133,32223,0,425,169028
1522218543.4,16031.8,89,1,221,2194907,455,99658,119745673,32223,0,425,169028
1522218544.4,16030.0,111,3,203,2195010,455,99660,119747215,32223,0,425,169028
1522218545.4,16026.4,73,2,182,2195113,455,99662,119748751,32223,0,425,169029
1522218546.5,16016.5,75,1,10,2195217,455,99664,119750287,32223,0,425,169029
1522218547.5,16029.7,80,4,211,2195320,455,99665,119751824,32223,0,425,169029
1522218548.5,16034.0,110,1,203,2195424,455,99667,119753364,32223,0,425,169030
1522218549.5,16015.4,79,0,18,2195527,455,99668,119754899,32223,0,425,169030
1522218550.6,16015.0,79,2,10,2195630,455,99670,119756434,32223,0,425,169030
1522218551.6,16033.7,76,3,202,2195734,455,99672,119757973,32223,0,425,169030
1522218552.6,16031.9,110,1,211,2195837,455,99674,119759510,32223,0,425,169031
1522218553.7,16030.7,88,3,221,2195940,455,99675,119761047,32223,0,425,169031
1522218554.7,16018.2,79,2,16,2196044,455,99678,119762586,32223,0,425,169031
1522218555.7,16017.9,69,0,33,2196147,455,99680,119764124,32223,0,425,169032
1522218556.7,16030.4,109,1,202,2196251,455,99681,119765662,32223,0,425,169032
1522218557.8,16020.8,76,1,85,2196354,455,99683,119767199,32223,0,425,169032
1522218558.8,16035.3,101,1,203,2196457,455,99685,119768739,32223,0,425,169032
1522218559.8,16018.8,73,2,18,2196561,455,99686,119770277,32224,0,425,169033
1522218560.8,16032.7,106,1,203,2196664,455,99688,119771813,32224,0,425,169033
1522218561.9,16017.5,72,2,10,2196768,455,99690,119773358,32224,0,425,169034
1522218562.9,16034.1,79,1,212,2196873,455,99692,119774908,32224,0,425,169035
1522218563.9,16036.4,86,3,221,2196977,455,99695,119776453,32224,0,425,169035
1522218565.0,16042.2,112,2,17,2197081,455,99697,119777997,32224,0,425,169037
1522218566.0,16039.0,76,3,202,2197184,455,99699,119779541,32224,0,425,169038
1522218567.0,16017.0,72,2,18,2197287,455,99701,119781080,32224,0,425,169038
1522218568.1,16044.1,89,3,203,2197390,455,99704,119782626,32224,0,425,169039
1522218569.1,16030.4,110,2,202,2197493,455,99705,119784163,32224,0,425,169039
1522218570.1,16018.9,73,1,18,2197597,455,99708,119785704,32224,0,425,169040
1522218571.2,16031.6,72,1,202,2197700,455,99709,119787242,32224,0,425,169040
1522218572.2,16032.3,96,3,211,2197804,455,99711,119788784,32224,0,425,169041
1522218573.2,16031.9,84,2,221,2197908,455,99713,119790329,32224,0,425,169041
1522218574.2,16010.9,76,3,10,2198011,455,99715,119791863,32224,0,425,169041
1522218575.3,16030.8,76,1,211,2198114,455,99717,119793402,32224,0,425,169042
1522218576.3,16033.0,105,1,203,2198218,455,99718,119794940,32224,0,425,169043
1522218577.3,16017.4,72,0,16,2198321,455,99720,119796475,32224,0,425,169043
1522218578.4,16018.1,77,1,10,2198424,455,99722,119798012,32224,0,425,169043
1522218579.4,16031.2,78,1,202,2198527,455,99724,119799551,32224,0,425,169043
1522218580.4,16034.3,112,3,203,2198630,455,99725,119801088,32224,0,425,169043
1522218581.4,16030.9,76,3,203,2198734,455,99727,119802624,32224,0,425,169044
1522218582.5,16031.7,79,1,210,2198837,455,99729,119804163,32224,0,425,169044
1522218583.5,16024.3,92,2,189,2198941,455,99730,119805700,32224,0,425,169044
1522218584.5,16038.3,108,2,212,2199045,455,99732,119807242,32224,0,425,169044
