time,cpu-clock,context-switches,cpu-migrations,page-faults,user,nice,system,idle,iowait,irq,softirq,steal
1522239393.7,16037.1,106,2,229,9131587,455,533615,144670510,78295,0,1042,701460
1522239394.7,16018.3,100,0,10,9131691,455,533618,144672051,78295,0,1042,701461
1522239395.8,16077.6,118,2,10,9131796,455,533621,144673613,78295,0,1042,701462
1522239396.8,16035.9,124,3,208,9131900,455,533623,144675155,78295,0,1042,701462
1522239397.8,16038.1,94,1,203,9132004,455,533625,144676701,78295,0,1042,701464
1522239398.9,16035.7,95,4,184,9132107,455,533627,144678240,78295,0,1042,701464
1522239399.9,16037.2,98,1,203,9132211,455,533630,144679781,78295,0,1042,701465
1522239400.9,16013.2,133,2,17,9132315,455,533632,144681328,78295,0,1042,701466
1522239402.0,16035.1,96,1,203,9132419,455,533633,144682870,78295,0,1042,701467
1522239403.0,16031.0,99,2,203,9132522,455,533635,144684410,78295,0,1042,701467
1522239404.0,16045.7,92,2,18,9132627,455,533638,144685966,78295,0,1042,701468
1522239405.1,16032.5,131,2,203,9132731,455,533640,144687506,78295,0,1042,701468
1522239406.1,16024.8,107,1,124,9132834,455,533642,144689045,78295,0,1042,701469
1522239407.1,16034.3,105,4,204,9132938,455,533644,144690584,78295,0,1042,701469
1522239408.1,16087.5,103,4,201,9133042,455,533646,144692133,78295,0,1042,701470
1522239409.2,16038.4,121,2,211,9133146,455,533648,144693675,78295,0,1042,701471
1522239410.2,16032.2,96,1,203,9133249,455,533650,144695217,78295,0,1042,701471
1522239411.2,16032.6,96,1,211,9133353,455,533653,144696758,78295,0,1042,701471
1522239412.3,16039.3,126,1,203,9133457,455,533655,144698303,78295,0,1042,701471
1522239413.3,16028.3,111,4,192,9133561,455,533657,144699847,78295,0,1042,701472
1522239414.3,16034.4,99,3,210,9133665,455,533659,144701390,78295,0,1042,701472
1522239415.4,16037.1,98,2,203,9133769,455,533661,144702933,78295,0,1042,701473
1522239416.4,16031.0,128,2,182,9133873,455,533663,144704476,78295,0,1042,701473
1522239417.5,16037.1,92,1,203,9133980,455,533667,144706061,78295,0,1042,701476
1522239418.5,16061.1,101,2,208,9134084,455,533671,144707619,78295,0,1042,701477
1522239419.5,16032.0,95,3,174,9134188,455,533673,144709174,78295,0,1042,701478
1522239420.6,16029.9,129,2,86,9134292,455,533676,144710722,78295,0,1042,701479
1522239421.6,16037.1,101,3,212,9134395,455,533678,144712265,78295,0,1042,701480
1522239422.6,16041.5,96,3,203,9134499,455,533680,144713807,78295,0,1042,701481
1522239423.7,16029.0,108,2,216,9134602,455,533682,144715348,78295,0,1042,701481
1522239424.7,16019.9,133,2,10,9134705,455,533685,144716892,78295,0,1042,701482
1522239425.7,16039.5,110,3,203,9134808,455,533687,144718430,78295,0,1042,701483
1522239426.8,16017.2,102,0,19,9134912,455,533690,144719969,78295,0,1042,701483
1522239427.8,16018.3,95,1,22,9135014,455,533692,144721508,78295,0,1042,701483
1522239428.8,16027.7,127,0,180,9135118,455,533694,144723048,78295,0,1042,701483
1522239429.9,16152.6,103,2,173,9135222,455,533697,144724602,78295,0,1042,701484
1522239430.9,16136.0,111,3,129,9135326,455,533700,144726152,78295,0,1042,701486
1522239431.9,16049.5,95,3,212,9135430,455,533702,144727696,78295,0,1042,701487
1522239433.0,16019.1,131,2,10,9135533,455,533704,144729235,78295,0,1042,701487
1522239434.0,16041.7,102,3,230,9135636,455,533706,144730773,78295,0,1042,701488
1522239435.0,16032.5,107,1,203,9135739,455,533708,144732310,78295,0,1042,701488
1522239436.0,16036.8,88,0,44,9135842,455,533710,144733855,78295,0,1042,701488
1522239437.1,16042.2,117,2,182,9135946,455,533712,144735400,78295,0,1042,701489
1522239438.1,16017.8,94,1,19,9136049,455,533715,144736941,78295,0,1042,701489
1522239439.1,16020.6,96,2,18,9136152,455,533717,144738480,78295,0,1042,701489
1522239440.2,16039.3,94,1,203,9136255,455,533719,144740020,78295,0,1042,701490
1522239441.2,16033.1,112,1,203,9136358,455,533721,144741564,78295,0,1042,701491
1522239442.2,16032.6,102,1,203,9136461,455,533723,144743101,78295,0,1042,701491
1522239443.2,16031.0,104,2,221,9136565,455,533724,144744642,78295,0,1042,701491
1522239444.3,16032.1,4460,948,179101,9136646,455,533766,144746159,78295,0,1042,701493
1522239445.3,16028.0,1852,337,61191,9136749,455,533874,144747598,78295,0,1042,701496
1522239446.4,16020.1,21815,1490,16170,9137015,455,533945,144748879,78325,0,1042,701505
1522239447.4,16028.9,34678,4651,15994,9137253,455,534046,144750060,78325,0,1042,701611
1522239448.5,15983.1,35867,3443,15529,9137436,455,534149,144751298,78325,0,1042,701742
1522239449.5,16018.6,37512,2643,16302,9137601,455,534258,144752562,78325,0,1042,701864
1522239450.6,16042.8,47895,660,17258,9137853,455,534284,144753784,78325,0,1042,701940
1522239451.7,16046.6,45478,766,15953,9138072,455,534308,144754995,78358,0,1042,702025
1522239452.7,16022.6,40655,1058,14453,9138275,455,534330,144756177,78429,0,1042,702121
1522239453.8,16134.7,46404,450,17296,9138534,455,534353,144757381,78429,0,1042,702197
1522239454.8,16026.1,42255,359,16261,9138784,455,534376,144758593,78429,0,1042,702286
1522239455.9,16038.1,44049,319,16634,9139048,455,534398,144759807,78429,0,1042,702375
1522239456.9,16047.4,45150,288,16762,9139316,455,534420,144761020,78429,0,1042,702473
1522239458.0,16040.3,43362,335,16620,9139566,455,534443,144762230,78430,0,1042,702561
1522239459.0,16112.6,43250,374,16738,9139831,455,534464,144763455,78430,0,1042,702643
1522239460.1,15979.4,18595,415,7936,9140135,455,534517,144764699,78430,0,1042,702674
1522239461.1,16055.2,140,3,235,9140255,455,534609,144766156,78430,0,1042,702675
1522239462.2,16042.2,216,21,1473,9140371,455,534631,144767672,78430,0,1042,702677
1522239463.2,16041.2,107,3,221,9140476,455,534633,144769222,78430,0,1042,702678
1522239464.2,16050.1,130,2,209,9140580,455,534636,144770774,78430,0,1042,702679
1522239465.3,16019.6,97,1,10,9140684,455,534638,144772313,78430,0,1042,702680
1522239466.3,16044.6,132,1,209,9140787,455,534640,144773852,78430,0,1042,702680
1522239467.3,16034.8,94,1,203,9140891,455,534642,144775389,78430,0,1042,702680
1522239468.3,16022.0,129,0,10,9140996,455,534645,144776939,78430,0,1042,702681
1522239469.4,16053.0,104,1,209,9141100,455,534647,144778483,78430,0,1042,702681
1522239470.4,16024.7,100,2,10,9141203,455,534649,144780022,78430,0,1042,702682
1522239471.4,16037.4,97,2,208,9141306,455,534651,144781564,78430,0,1042,702683
1522239472.5,16033.9,129,2,203,9141411,455,534653,144783110,78430,0,1042,702683
1522239473.5,16036.7,105,1,227,9141515,455,534656,144784659,78430,0,1043,702683
1522239474.5,16035.5,96,3,203,9141619,455,534658,144786204,78430,0,1043,702684
1522239475.6,16022.0,90,2,10,9141723,455,534660,144787747,78430,0,1043,702685
1522239476.6,16070.5,128,2,96,9141828,455,534663,144789298,78430,0,1043,702686
1522239477.6,16034.5,103,1,203,9141932,455,534665,144790847,78430,0,1043,702687
1522239478.7,16036.3,95,3,209,9142036,455,534667,144792388,78430,0,1043,702687
1522239479.7,16036.8,94,3,202,9142140,455,534669,144793935,78430,0,1043,702688
1522239480.7,16035.0,126,1,203,9142244,455,534671,144795475,78430,0,1043,702688
1522239481.8,16038.4,102,3,209,9142349,455,534673,144797022,78430,0,1043,702688
1522239482.8,16031.2,723,2,115,9142454,455,534678,144798552,78450,0,1043,702688
1522239483.9,16040.6,884,2,227,9142560,455,534685,144800012,78550,0,1043,702690
1522239484.9,16040.0,648,3,169,9142665,455,534690,144801465,78651,0,1043,702693
1522239485.9,16036.9,284,1,202,9142769,455,534694,144802950,78710,0,1043,702694
1522239487.0,16038.9,95,2,203,9142874,455,534697,144804498,78710,0,1043,702694
1522239488.0,16030.1,93,2,10,9142978,455,534699,144806048,78711,0,1043,702695
1522239489.0,16023.2,137,1,16,9143083,455,534702,144807598,78711,0,1043,702696
1522239490.1,16031.1,96,1,203,9143187,455,534704,144809139,78711,0,1043,702698
1522239491.1,16033.0,129,3,186,9143290,455,534706,144810678,78711,0,1043,702699
1522239492.1,16035.2,98,4,203,9143394,455,534708,144812220,78711,0,1043,702699
1522239493.2,16036.2,132,2,221,9143498,455,534709,144813760,78711,0,1043,702699
1522239494.2,16039.9,99,3,209,9143602,455,534712,144815305,78711,0,1043,702700
1522239495.2,16031.1,105,2,203,9143706,455,534714,144816847,78711,0,1043,702700
1522239496.3,16031.0,123,1,209,9143810,455,534716,144818389,78711,0,1043,702700
1522239497.3,16032.7,81,2,203,9143913,455,534718,144819926,78711,0,1043,702701
1522239498.3,16019.8,93,0,10,9144016,455,534719,144821462,78711,0,1043,702701
1522239499.3,16031.9,103,2,209,9144120,455,534721,144822999,78711,0,1043,702701
1522239500.4,16030.8,132,1,203,9144223,455,534723,144824534,78711,0,1043,702701
1522239501.4,16030.8,98,3,209,9144327,455,534726,144826075,78711,0,1043,702701
1522239502.4,16032.3,95,2,203,9144430,455,534727,144827612,78711,0,1043,702702
1522239503.4,16017.8,102,1,28,9144534,455,534729,144829150,78711,0,1043,702702
1522239504.5,16016.9,123,0,16,9144637,455,534731,144830689,78711,0,1043,702702
1522239505.5,16032.0,100,2,203,9144741,455,534733,144832226,78711,0,1043,702702
1522239506.5,16018.0,99,2,16,9144845,455,534735,144833771,78711,0,1043,702703
1522239507.6,16031.3,94,1,203,9144948,455,534737,144835312,78711,0,1043,702704
1522239508.6,16030.4,127,3,186,9145052,455,534739,144836848,78711,0,1043,702705
1522239509.6,16033.1,101,1,203,9145155,455,534741,144838385,78711,0,1043,702705
1522239510.6,16017.1,107,2,10,9145258,455,534743,144839920,78711,0,1043,702705
1522239511.7,16038.7,95,3,209,9145362,455,534745,144841462,78711,0,1043,702705
1522239512.7,16035.1,127,3,203,9145466,455,534747,144843001,78711,0,1043,702705
1522239513.7,16035.3,104,3,34,9145569,455,534749,144844546,78711,0,1043,702706
1522239514.8,16037.8,101,1,203,9145673,455,534752,144846086,78711,0,1043,702706
1522239515.8,16018.3,94,2,10,9145777,455,534754,144847628,78711,0,1043,702707
1522239516.8,16035.7,128,2,180,9145881,455,534757,144849180,78711,0,1043,702707
1522239517.9,16041.2,96,3,203,9145985,455,534759,144850728,78711,0,1043,702708
1522239518.9,16022.0,98,2,16,9146089,455,534761,144852269,78711,0,1043,702709
1522239519.9,16029.0,102,1,10,9146192,455,534763,144853806,78711,0,1043,702709
1522239520.9,16025.8,155,0,93,9146296,455,534765,144855343,78711,0,1043,702710
1522239522.0,16038.8,93,3,209,9146401,455,534768,144856900,78711,0,1043,702710
1522239523.0,16035.1,105,3,221,9146505,455,534770,144858443,78711,0,1043,702711
1522239524.0,16026.4,96,2,144,9146609,455,534772,144859982,78711,0,1043,702712
1522239525.1,16029.4,129,2,174,9146712,455,534775,144861524,78711,0,1043,702712
1522239526.1,16033.5,114,1,209,9146816,455,534776,144863061,78711,0,1043,702712
1522239527.1,16017.6,108,5,11,9146920,455,534778,144864602,78711,0,1043,702712
1522239528.2,16037.9,99,3,203,9147023,455,534781,144866146,78711,0,1043,702712
1522239529.2,16022.3,103,1,83,9147127,455,534782,144867683,78711,0,1043,702712
1522239530.2,16038.1,102,1,203,9147230,455,534784,144869223,78711,0,1043,702713
1522239531.3,16017.8,95,1,16,9147334,455,534786,144870760,78711,0,1043,702713
1522239532.3,16037.8,126,1,203,9147437,455,534788,144872298,78711,0,1043,702713
1522239533.3,16023.2,110,2,108,9147541,455,534790,144873839,78711,0,1043,702713
1522239534.3,16030.6,96,3,209,9147644,455,534792,144875377,78711,0,1043,702714
1522239535.4,16018.5,112,2,10,9147748,455,534794,144876914,78711,0,1043,702714
1522239536.4,16030.2,133,1,209,9147851,455,534796,144878450,78711,0,1043,702714
1522239537.4,16022.8,95,1,167,9147954,455,534797,144879986,78711,0,1043,702714
1522239538.4,16018.7,89,0,74,9148057,455,534799,144881520,78711,0,1043,702714
1522239539.5,16028.4,96,1,209,9148161,455,534800,144883057,78711,0,1043,702714
1522239540.5,16019.1,130,1,91,9148265,455,534802,144884596,78711,0,1043,702714
1522239541.5,16013.7,93,0,16,9148369,455,534804,144886144,78711,0,1043,702715
1522239542.6,16023.9,99,1,92,9148473,455,534806,144887680,78711,0,1043,702715
1522239543.6,16041.2,104,1,222,9148577,455,534808,144889227,78711,0,1043,702716
1522239544.6,16017.7,123,0,16,9148681,455,534810,144890767,78711,0,1043,702716
1522239545.7,16038.2,105,3,203,9148785,455,534812,144892311,78711,0,1043,702717
1522239546.7,16035.4,100,1,209,9148889,455,534814,144893853,78711,0,1043,702717
1522239547.7,16052.0,96,3,203,9148993,455,534817,144895405,78711,0,1043,702717
1522239548.8,16037.4,133,2,209,9149097,455,534819,144896951,78711,0,1043,702718
1522239549.8,16044.1,96,3,203,9149202,455,534821,144898499,78711,0,1043,702719
1522239550.8,16040.3,102,3,203,9149306,455,534823,144900048,78711,0,1044,702720
1522239551.9,16041.2,96,3,209,9149412,455,534826,144901614,78711,0,1044,702722
1522239552.9,16019.3,129,0,10,9149516,455,534829,144903160,78711,0,1044,702723
1522239553.9,16044.0,102,1,227,9149620,455,534831,144904705,78711,0,1044,702724
1522239555.0,16035.0,108,4,203,9149724,455,534833,144906248,78711,0,1044,702724
1522239556.0,16014.7,104,1,10,9149828,455,534835,144907788,78711,0,1044,702725
1522239557.0,16037.0,128,1,209,9149931,455,534838,144909326,78711,0,1044,702725
1522239558.1,16018.1,93,2,10,9150036,455,534840,144910878,78711,0,1044,702725
1522239559.1,16065.7,102,3,209,9150140,455,534843,144912431,78711,0,1044,702726
1522239560.1,16041.9,100,1,203,9150245,455,534846,144913991,78712,0,1044,702728
1522239561.2,16031.3,129,2,174,9150349,455,534849,144915536,78712,0,1044,702729
1522239562.2,16023.8,86,2,16,9150454,455,534852,144917094,78712,0,1044,702729
1522239563.3,16011.4,100,2,28,9150558,455,534854,144918638,78712,0,1044,702730
1522239564.3,16014.2,127,0,16,9150663,455,534857,144920191,78712,0,1044,702733
1522239565.3,16017.6,95,0,10,9150766,455,534859,144921728,78712,0,1044,702733
1522239566.4,16034.4,100,1,209,9150870,455,534861,144923273,78712,0,1044,702733
1522239567.4,16029.1,94,1,203,9150974,455,534863,144924810,78712,0,1044,702733
1522239568.4,16029.7,125,1,202,9151077,455,534864,144926348,78712,0,1044,702733
1522239569.4,16031.3,96,1,209,9151181,455,534866,144927885,78712,0,1044,702733
1522239570.5,16030.5,96,2,203,9151285,455,534868,144929426,78712,0,1044,702733
1522239571.5,16034.3,102,3,209,9151388,455,534869,144930964,78712,0,1044,702734
1522239572.5,16023.2,127,1,74,9151491,455,534871,144932499,78712,0,1044,702734
1522239573.5,16031.0,108,4,220,9151595,455,534873,144934036,78712,0,1044,702734
1522239574.6,16030.5,101,1,209,9151698,455,534875,144935575,78712,0,1044,702734
1522239575.6,16018.5,92,1,10,9151803,455,534878,144937135,78712,0,1044,702734
1522239576.6,16025.8,136,3,16,9151907,455,534881,144938677,78712,0,1044,702736
1522239577.7,16029.3,93,1,174,9152011,455,534882,144940221,78712,0,1044,702736
1522239578.7,16029.7,95,2,174,9152116,455,534885,144941767,78712,0,1044,702736
1522239579.7,16018.9,109,2,16,9152220,455,534887,144943307,78712,0,1044,702737
1522239580.8,16014.6,145,2,10,9152324,455,534889,144944855,78712,0,1044,702738
1522239581.8,16029.7,110,1,180,9152431,455,534892,144946432,78712,0,1044,702740
1522239582.9,16035.6,114,1,202,9152535,455,534894,144947971,78712,0,1044,702741
1522239583.9,16032.9,107,1,227,9152638,455,534896,144949510,78712,0,1044,702741
1522239584.9,16023.7,139,2,68,9152744,455,534899,144951074,78712,0,1044,702742
1522239586.0,16021.4,123,2,10,9152848,455,534901,144952617,78712,0,1044,702742
1522239587.0,16031.5,105,1,209,9152951,455,534903,144954155,78712,0,1044,702742
1522239588.0,16033.0,110,3,203,9153056,455,534905,144955695,78712,0,1044,702744
1522239589.0,16017.5,135,0,16,9153159,455,534907,144957235,78712,0,1044,702744
1522239590.1,16066.9,103,2,168,9153263,455,534909,144958774,78712,0,1044,702745
1522239591.1,16037.4,100,1,202,9153366,455,534911,144960311,78712,0,1044,702745
1522239592.1,16032.1,93,1,209,9153470,455,534912,144961848,78712,0,1044,702745
1522239593.2,16032.6,134,2,221,9153575,455,534915,144963408,78712,0,1044,702745
1522239594.2,16032.1,101,1,209,9153679,455,534917,144964950,78712,0,1044,702745
1522239595.2,16038.7,96,2,203,9153782,455,534919,144966488,78712,0,1044,702746
1522239596.3,16029.3,130,1,203,9153885,455,534921,144968024,78712,0,1044,702746
1522239597.3,16031.4,96,1,208,9153989,455,534923,144969564,78712,0,1044,702746
1522239598.3,16027.7,102,2,202,9154093,455,534924,144971101,78712,0,1044,702746
1522239599.3,16017.5,96,1,16,9154197,455,534925,144972637,78712,0,1044,702747
1522239600.4,16026.2,131,3,177,9154301,455,534928,144974186,78712,0,1044,702747
1522239601.4,16031.8,97,1,203,9154404,455,534930,144975728,78712,0,1044,702748
1522239602.4,16035.7,96,2,209,9154508,455,534932,144977269,78712,0,1044,702749
1522239603.5,16107.7,109,1,220,9154612,455,534935,144978818,78712,0,1044,702750
1522239604.5,16019.0,125,0,16,9154716,455,534937,144980358,78712,0,1044,702750
1522239605.5,16032.0,99,4,174,9154820,455,534939,144981907,78712,0,1044,702750
1522239606.6,16159.2,105,3,209,9154925,455,534942,144983461,78712,0,1044,702752
1522239607.6,16103.3,103,2,163,9155030,455,534945,144985022,78712,0,1044,702753
1522239608.7,16035.6,126,3,203,9155134,455,534947,144986563,78712,0,1044,702754
1522239609.7,16054.3,91,0,16,9155240,455,534951,144988142,78712,0,1044,702757
1522239610.7,16020.1,94,0,16,9155344,455,534954,144989688,78712,0,1044,702758
1522239611.8,16018.2,95,1,16,9155448,455,534956,144991226,78712,0,1044,702758
1522239612.8,16018.5,129,2,12,9155551,455,534958,144992763,78712,0,1044,702758
1522239613.8,16038.8,105,2,221,9155655,455,534960,144994307,78712,0,1044,702758
1522239614.9,16036.4,106,2,209,9155759,455,534961,144995844,78712,0,1044,702759
1522239615.9,16036.3,110,1,203,9155862,455,534964,144997383,78712,0,1044,702759
1522239616.9,16040.1,124,3,209,9155965,455,534965,144998922,78712,0,1044,702760
1522239617.9,16019.1,94,0,10,9156069,455,534967,145000462,78712,0,1044,702760
1522239619.0,16032.0,94,1,174,9156174,455,534970,145002011,78712,0,1044,702761
1522239620.0,16017.8,98,0,16,9156277,455,534972,145003553,78712,0,1044,702761
1522239621.0,16011.7,122,2,10,9156381,455,534974,145005091,78712,0,1044,702762
1522239622.1,16037.8,90,3,209,9156485,455,534977,145006643,78712,0,1044,702762
1522239623.1,16035.9,111,1,221,9156589,455,534979,145008188,78712,0,1044,702763
1522239624.1,16039.4,89,2,209,9156694,455,534982,145009736,78712,0,1044,702763
1522239625.2,16020.9,105,2,10,9156799,455,534984,145011302,78712,0,1044,702765
1522239626.2,16039.0,93,3,202,9156903,455,534986,145012852,78712,0,1044,702766
1522239627.3,16041.9,85,1,209,9157007,455,534989,145014395,78712,0,1044,702767
1522239628.3,16041.5,125,1,203,9157112,455,534991,145015951,78712,0,1044,702769
1522239629.3,16028.1,90,2,16,9157216,455,534994,145017505,78712,0,1044,702769
1522239630.4,16016.1,83,0,10,9157321,455,534997,145019052,78712,0,1045,702770
1522239631.4,16036.2,95,3,203,9157425,455,534998,145020596,78712,0,1045,702770
1522239632.4,16037.1,121,3,208,9157529,455,535001,145022145,78712,0,1045,702771
1522239633.5,16034.6,99,2,221,9157633,455,535003,145023687,78712,0,1045,702772
1522239634.5,16019.1,92,1,16,9157737,455,535005,145025226,78712,0,1045,702772
1522239635.5,16014.7,87,1,10,9157841,455,535008,145026771,78712,0,1045,702773
1522239636.6,16020.2,127,0,16,9157944,455,535010,145028310,78712,0,1045,702773
1522239637.6,16025.1,95,4,174,9158048,455,535012,145029848,78712,0,1045,702773
1522239638.6,16032.9,91,3,203,9158152,455,535013,145031388,78712,0,1045,702774
1522239639.6,16034.1,89,1,209,9158255,455,535016,145032929,78712,0,1045,702774
1522239640.7,16034.6,123,1,203,9158359,455,535018,145034468,78712,0,1045,702774
1522239641.7,16018.9,90,0,16,9158463,455,535020,145036010,78712,0,1045,702774
1522239642.7,16031.0,94,5,203,9158566,455,535022,145037548,78712,0,1045,702774
1522239643.8,16038.2,107,4,221,9158670,455,535024,145039090,78712,0,1045,702775
1522239644.8,16034.0,124,3,209,9158774,455,535026,145040633,78712,0,1045,702775
1522239645.8,16070.7,98,3,203,9158879,455,535028,145042183,78712,0,1045,702776
1522239646.9,16036.2,117,2,228,9158983,455,535030,145043725,78712,0,1045,702777
1522239647.9,16040.7,97,3,203,9159087,455,535032,145045272,78712,0,1045,702777
1522239648.9,16031.9,130,0,18,9159192,455,535035,145046830,78712,0,1045,702778
1522239650.0,16040.9,96,3,203,9159297,455,535038,145048386,78712,0,1045,702779
1522239651.0,16034.2,102,1,203,9159402,455,535040,145049933,78712,0,1045,702781
1522239652.0,16034.7,92,3,209,9159505,455,535042,145051473,78712,0,1045,702782
1522239653.1,16021.7,130,2,28,9159610,455,535046,145053040,78712,0,1045,702784
1522239654.1,16027.0,103,2,183,9159714,455,535048,145054583,78712,0,1045,702785
1522239655.1,16028.8,97,3,174,9159818,455,535050,145056122,78712,0,1045,702785
1522239656.2,16012.8,100,1,10,9159922,455,535053,145057664,78712,0,1045,702785
1522239657.2,16034.6,102,3,209,9160026,455,535054,145059203,78712,0,1045,702786
1522239658.3,16036.9,93,0,173,9160132,455,535058,145060778,78712,0,1045,702788
1522239659.3,16030.9,99,2,212,9160235,455,535060,145062316,78712,0,1045,702788
1522239660.3,16033.4,130,3,203,9160339,455,535062,145063853,78712,0,1045,702788
1522239661.3,16027.0,96,1,10,9160442,455,535064,145065391,78712,0,1045,702789
1522239662.4,16020.0,102,1,114,9160546,455,535065,145066928,78712,0,1045,702789
1522239663.4,16033.0,103,2,220,9160649,455,535067,145068466,78712,0,1045,702789
1522239664.4,16098.2,134,2,210,9160754,455,535070,145070018,78712,0,1045,702790
1522239665.5,16011.4,92,2,10,9160857,455,535072,145071555,78712,0,1045,702791
1522239666.5,16033.7,100,3,211,9160960,455,535074,145073096,78712,0,1045,702791
1522239667.5,16032.1,100,2,203,9161064,455,535076,145074636,78712,0,1045,702792
1522239668.6,16030.7,133,4,203,9161168,455,535078,145076178,78712,0,1045,702792
1522239669.6,16019.3,96,2,18,9161272,455,535081,145077722,78712,0,1045,702794
1522239670.6,16032.2,98,1,203,9161375,455,535083,145079262,78712,0,1045,702794
1522239671.6,16038.7,96,1,211,9161479,455,535084,145080800,78712,0,1045,702794
1522239672.7,16032.2,122,1,203,9161582,455,535086,145082336,78712,0,1045,702794
1522239673.7,16017.0,106,0,28,9161685,455,535088,145083871,78712,0,1045,702794
1522239674.7,16022.3,105,2,16,9161789,455,535090,145085412,78712,0,1045,702794
1522239675.8,16018.0,98,1,10,9161893,455,535092,145086950,78712,0,1045,702794
1522239676.8,16033.6,138,1,212,9161996,455,535094,145088487,78712,0,1045,702795
1522239677.8,16018.2,93,2,10,9162099,455,535097,145090026,78712,0,1045,702795
1522239678.8,16035.6,99,3,203,9162203,455,535099,145091564,78712,0,1045,702795
1522239679.9,16034.7,92,2,210,9162307,455,535100,145093113,78712,0,1045,702796
1522239680.9,16031.9,131,1,203,9162411,455,535103,145094656,78712,0,1045,702796
1522239681.9,16031.8,90,1,212,9162514,455,535105,145096192,78712,0,1045,702796
1522239683.0,16021.9,98,1,10,9162618,455,535107,145097733,78712,0,1045,702796
1522239684.0,16033.3,104,1,228,9162722,455,535109,145099276,78712,0,1045,702797
1522239685.0,16019.8,131,0,10,9162826,455,535111,145100814,78712,0,1045,702797
1522239686.0,16033.7,101,3,174,9162930,455,535112,145102353,78712,0,1045,702797
1522239687.1,16032.1,99,1,210,9163033,455,535114,145103892,78712,0,1045,702797
1522239688.1,16031.8,97,1,203,9163137,455,535117,145105432,78712,0,1045,702797
1522239689.1,16038.4,126,1,211,9163241,455,535119,145106978,78712,0,1045,702797
1522239690.2,16032.6,99,1,203,9163344,455,535121,145108515,78712,0,1045,702798
1522239691.2,16038.8,97,1,203,9163447,455,535123,145110053,78712,0,1045,702798
1522239692.2,16017.2,125,2,18,9163551,455,535125,145111588,78712,0,1045,702798
1522239693.2,16031.1,106,1,221,9163654,455,535126,145113125,78712,0,1045,702798
1522239694.3,16038.6,98,2,213,9163759,455,535128,145114671,78712,0,1045,702798
1522239695.3,16033.6,108,2,202,9163862,455,535130,145116209,78712,0,1045,702798
1522239696.3,16030.2,134,4,174,9163966,455,535132,145117745,78712,0,1045,702799
1522239697.4,16032.3,94,1,209,9164069,455,535134,145119282,78712,0,1045,702799
1522239698.4,16031.9,96,1,203,9164173,455,535136,145120821,78712,0,1045,702799
1522239699.4,16021.1,89,0,31,9164276,455,535138,145122361,78712,0,1045,702799
1522239700.4,16032.0,137,2,174,9164379,455,535140,145123902,78712,0,1045,702799
1522239701.5,16034.7,98,1,210,9164483,455,535142,145125442,78712,0,1045,702800
1522239702.5,16030.6,95,3,173,9164587,455,535144,145126982,78712,0,1046,702800
1522239703.5,16015.4,104,1,28,9164690,455,535146,145128518,78712,0,1046,702800
1522239704.6,16034.3,128,3,211,9164794,455,535148,145130058,78712,0,1046,702801
1522239705.6,16033.8,99,3,203,9164897,455,535150,145131604,78712,0,1046,702801
1522239706.6,16019.7,83,2,17,9165001,455,535153,145133149,78712,0,1046,702801
1522239707.7,16042.3,95,1,203,9165106,455,535155,145134693,78712,0,1046,702801
1522239708.7,16029.1,131,4,10,9165210,455,535158,145136236,78712,0,1046,702802
1522239709.7,16056.8,95,2,182,9165314,455,535160,145137780,78712,0,1046,702803
1522239710.8,16029.9,95,0,10,9165419,455,535163,145139339,78712,0,1046,702805
1522239711.8,16038.7,94,1,211,9165523,455,535165,145140880,78712,0,1046,702805
1522239712.8,16020.1,123,2,10,9165626,455,535168,145142419,78712,0,1046,702806
1522239713.9,16023.5,101,1,105,9165730,455,535169,145143959,78712,0,1046,702806
1522239714.9,16035.3,98,4,210,9165833,455,535171,145145500,78712,0,1046,702806
1522239715.9,16044.7,110,1,203,9165939,455,535176,145147067,78712,0,1046,702808
1522239717.0,16027.7,121,2,29,9166043,455,535179,145148615,78712,0,1046,702810
1522239718.0,16031.7,98,3,75,9166147,455,535181,145150158,78712,0,1046,702811
1522239719.0,16050.3,100,3,210,9166252,455,535184,145151710,78712,0,1046,702812
1522239720.1,16038.3,93,2,203,9166356,455,535186,145153254,78712,0,1046,702813
1522239721.1,16039.4,129,1,203,9166459,455,535188,145154795,78712,0,1046,702813
1522239722.1,16033.6,99,1,212,9166563,455,535190,145156337,78712,0,1046,702813
1522239723.2,16014.6,100,0,28,9166667,455,535192,145157877,78712,0,1046,702814
1522239724.2,16029.9,122,2,17,9166771,455,535195,145159425,78712,0,1046,702815
1522239725.2,16038.5,94,1,203,9166875,455,535197,145160968,78712,0,1046,702815
1522239726.3,16038.5,93,1,203,9166979,455,535199,145162511,78712,0,1046,702815
1522239727.3,16032.4,101,3,211,9167083,455,535201,145164049,78712,0,1046,702815
1522239728.3,16034.5,126,2,174,9167187,455,535202,145165589,78712,0,1046,702815
1522239729.3,16032.1,95,1,210,9167290,455,535204,145167130,78712,0,1046,702816
1522239730.4,16035.0,94,1,203,9167394,455,535206,145168670,78712,0,1046,702816
1522239731.4,16018.5,95,2,10,9167499,455,535209,145170223,78712,0,1046,702818
1522239732.4,16023.9,129,1,49,9167602,455,535211,145171763,78712,0,1046,702818
1522239733.5,16034.8,124,2,28,9167706,455,535213,145173309,78712,0,1046,702819
1522239734.5,16036.2,98,1,209,9167809,455,535216,145174851,78712,0,1046,702820
